37 45 75407 75415 1.21494e+07 4.52222e+06 40122.2 107109 0 6953.25 130287 54 27083 205572 4.45456e+06 -nan -nan -nan -nan -nan -nan -nan 7.1098e+06 
9579 9656 74786 74825 2.55334e+08 1.3274e+07 253266 11357.2 118613 4796.99 104289 80.1064 21513.3 210952 3.4186e+06 118844 9.42111 3.34898e+06 27179.8 0 30657.8 24168.6 7.53535e+07 
9910 9941 79133 79159 2.80861e+08 1.55187e+07 279104 9523 128818 8482.23 117421 82.9084 24401.2 243674 3.8652e+06 138404 51.8153 3.88557e+06 32515.5 0 30595.8 27795.6 8.28781e+07 
5960 5983 72956 73006 2.6958e+08 8.19488e+06 221920 7079.32 108861 4006.31 110672 79.7102 29201.5 227137 4.81096e+06 143733 202.217 3.66996e+06 30486.6 0 27605.9 25375.8 7.96793e+07 
7939 7979 76198 76252 2.70431e+08 8.96327e+06 242211 7719.02 115912 5514.08 115790 200.876 28864.8 252064 4.8219e+06 132262 9.98485 3.76753e+06 31645.3 0 30333 26355.2 7.98668e+07 
1202 1235 79118 79185 3.59701e+08 1.18509e+07 315269 10907.8 144171 5179.46 143735 106.333 39697.5 293609 6.68628e+06 187627 29.901 4.868e+06 40390.8 0 40428.9 36418.8 1.06303e+08 
9491 9564 73130 73187 2.36307e+08 7.6481e+06 206348 7042.27 103756 4812.73 103150 373.616 27822.7 226426 4.70333e+06 115531 34.9126 3.16038e+06 25531.5 0 26430.5 22482.1 6.97992e+07 
4103 4145 76956 77027 3.12627e+08 1.81045e+07 303658 12504 144085 9314.83 134601 149.434 26960.1 268792 4.22561e+06 148643 0 4.12689e+06 34871.6 0 31633.6 28704.4 9.22813e+07 
1943 1978 77569 77629 3.33677e+08 1.08724e+07 292660 9857.58 139609 4966.69 156528 250.164 35191.5 318969 5.09305e+06 164623 153.679 4.62453e+06 37980.3 0 38513.4 34256.3 9.85093e+07 
7017 7033 79944 80025 3.19727e+08 1.00454e+07 273049 11398.7 133294 6412.9 135329 94.4101 26388.6 273620 4.17094e+06 146128 15.9753 5.84531e+06 35772.7 0 34600.5 31225 9.43672e+07 
1779 1871 71341 71355 2.82558e+08 1.34872e+07 276122 11099 121496 5103.28 115942 83.443 24187.3 242872 3.79678e+06 136629 20.8544 3.74954e+06 31291.8 0 32090.5 26798.6 8.3403e+07 
183 216 77408 77501 3.52084e+08 1.07437e+07 345412 16041.9 158853 8439.21 146028 107.196 30340 297603 4.80226e+06 170729 240.206 4.66692e+06 40155.7 0 38291.8 32692.6 1.03914e+08 
