-70.8097 -69.1567 40.9436 41.8688 4.9842e+08 8.33634e+07 1.75467e+06 1.05237e+06 527886 91939.2 670666 2476.59 165953 1.10805e+06 3.20516e+07 1.01388e+06 285.831 3.00419e+07 43127.3 18.7392 43997.5 15084.8 1.48105e+08 169
-68.9988 -68.7217 39.911 41.9042 196146 73694 557 1326 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 4 44224 7
-70.1625 -68.6711 39.465 41.4213 1.67228e+07 2.32669e+06 49249 3920 22166.9 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 799.344 4.93388e+06 125
-67.9234 -66.9752 41.835 43.5901 208488 73469 738 1391 120 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 47751 12
-68.9144 -68.8705 41.4506 42.0594 195737 73510 562 1315 5 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 44287 37
-69.5066 -69.3882 41.4357 42.3055 186230 73509 545 1289 4 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 41595 8
-69.046 -67.3076 40.6234 41.583 203435 73518 554 1319 3 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 46488 11
-68.3651 -66.4148 41.3236 42.7797 188874 73496 542 1325 4 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 42155 6
-68.1674 -67.5664 41.1927 41.4256 186832 73511 563 1283 5 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 41628 7
-68.0912 -68.0516 40.76 41.8428 187614 73515 550 1299 5 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 41906 9
-69.3561 -67.6651 40.4084 41.9597 187383 73522 565 1322 3 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 41183 7
-68.9936 -67.8122 41.8931 42.2 233011 78464 769 2077 41 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 38859 6
-69.2012 -67.3784 40.5387 41.5648 193761 73518 547 1315 5 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 43564 28
-69.3131 -69.0564 40.934 42.4207 187420 73496 548 1336 4 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 41859 75
-69.3809 -68.9512 41.8873 42.0373 181240 73518 544 1317 6 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 39918 6
-70.1365 -68.9354 42.2239 42.6641 223360 78615 714 1336 57 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 52324 24
-67.9809 -67.7371 40.6385 42.0649 183139 73496 549 1260 1 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 40513 8
-69.0161 -67.589 41.6054 42.7267 185161 73491 534 1342 3 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 41092 9
-70.3222 -68.7995 41.1304 42.1969 1.46166e+08 3.94607e+07 638241 246106 223989 5536.77 262356 45.4349 61600.6 409828 1.01656e+07 333273 111.81 1.07595e+07 18701 0 -nan -nan 5.55845e+07 79
-69.9755 -69.0264 41.1841 42.7545 1.17831e+07 2.48767e+06 42783.9 60160.6 0 -nan -nan -nan -nan -nan -nan -nan -nan -nan 6538.25 0 1718.23 1011.48 4.40691e+06 120
-69.091 -67.972 40.0084 41.8684 242450 78728 1091 2378.75 87.226 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 4 2 45827 10
-70.2216 -68.897 41.4093 42.7728 1.23024e+08 2.41159e+07 546073 371490 175406 4635.38 209842 37.2597 37997.7 340693 9.24391e+06 251550 141.999 9.16801e+06 -nan -nan 74286.1 34406.3 4.47144e+07 28
-69.347 -68.9623 41.6693 43.0767 176784 64372.1 497.789 1425.28 0 -nan -nan -nan -nan -nan 20604 236 0 19826 -nan -nan -nan -nan 43528 17
-68.0029 -67.7203 41.9046 42.0752 176211 64118.8 297.125 1337.33 0 -nan -nan -nan -nan -nan 20606 7 0 19828 -nan -nan -nan -nan 40890 7
-69.5041 -67.9255 41.1201 41.9816 173902 63097.6 499.419 1315.75 0 -nan -nan -nan -nan -nan 20627 5 0 19849 -nan -nan -nan -nan 40748 15
-68.9319 -67.9506 41.0654 41.8582 169781 62232.6 501.256 1276.08 0 -nan -nan -nan -nan -nan 20621 7 0 19841 -nan -nan -nan -nan 38971 8
-69.3414 -68.135 41.1088 41.4827 175635 64426.3 493.292 1331.86 0 -nan -nan -nan -nan -nan 20620 13 0 19838 -nan -nan -nan -nan 42370 10
-70.5914 -68.8105 40.4668 41.9102 3.71223e+08 4.34479e+07 1.0664e+06 11689.2 540551 9635.11 535851 102.79 147004 875687 2.05739e+07 570507 167.761 1.93462e+07 37785.3 4.56717 29701.3 13633.3 1.09545e+08 148
-69.3842 -69.2546 41.6016 42.9353 208450 78799.5 750 1315 125 388.11 -nan -nan 152 -nan -nan -nan -nan -nan -nan -nan -nan -nan 44257 13
-67.8449 -66.0809 40.9797 42.1489 205948 77077.8 551 1278 4 389.657 -nan -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 41656 7
-69.1618 -67.7623 41.7464 42.504 201599 75350.8 562 1267 5 375.038 -nan -nan 55 -nan -nan -nan -nan -nan -nan -nan -nan -nan 39051 6
-69.9774 -68.6465 40.7775 41.4606 881723 320278 4184.38 1826 2094 585 0 -nan 810 -nan -nan -nan -nan -nan -nan -nan -nan -nan 439332 99
-69.6872 -67.9722 40.2743 41.6223 191841 70985.6 401.518 1263 3 394 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 39328 6
-68.917 -68.2664 41.41 41.5966 196384 72791.1 372.305 1230 5 392 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 41221 9
-68.2289 -67.7515 42.1381 43.2384 193691 71775.4 359.293 1253 2 398 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 40048 7
-68.8291 -68.3916 41.0184 41.585 192689 71286.7 371.76 1261 4 380 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 39441 7
-68.9192 -67.7307 42.2 42.2119 196918 72392.1 360.376 1256 4 395 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 41131 8
-69.7104 -67.9341 40.181 41.4083 194926 72512 403.364 1253 5 382 0 -nan 48 -nan -nan -nan -nan -nan -nan -nan -nan -nan 40854 9
-69.2873 -68.6292 40.5713 42.2457 191390 71024.6 362.425 1194 3 388 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 38896 4
-67.8247 -66.8409 41.772 41.9248 194696 72133.1 377.302 1262 3 371 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 40329 4
-69.1941 -67.3606 41.1391 41.8873 194206 69873.4 327.929 1209 2 379 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 38875 4
-69.9424 -68.1445 41.0324 42.5441 422944 158719 841.768 1294 393 508 0 -nan 357 -nan -nan -nan -nan -nan -nan -nan -nan -nan 151472 6
-67.8017 -67.7813 41.2809 41.8574 191492 71045.1 386.846 1253 8 370 0 -nan 53 -nan -nan -nan -nan -nan -nan -nan -nan -nan 39246 10
-67.9879 -67.0591 40.394 41.8212 199150 73969.9 403.501 1341.73 6 376 7.10157 -nan 49 -nan -nan -nan -nan -nan -nan -nan -nan -nan 37731 6
-70.9858 -69.2543 41.1735 41.553 9.76017e+07 2.13486e+07 108951 471841 105048 5408 131889 30.6172 26339.8 215107 5.05521e+06 169116 197.627 5.51168e+06 -nan -nan -nan -nan 2.87871e+07 3
-68.6763 -67.6474 40.1926 41.4075 214733 64692.2 332.073 1385.86 0 379.9 -nan -nan 53.3043 -nan 20616 236 3 19838 -nan -nan -nan -nan 41625 11
-68.4519 -68.3222 40.9857 41.7467 188685 63610.7 429.391 1466.13 0 378.858 -nan -nan 51.8759 -nan 20605 10 0 19828 -nan -nan -nan -nan 40950 97
-70.7002 -69.3751 41.7143 41.8986 2.29414e+08 2.99806e+07 704569 7508.24 339216 6059.03 323576 286.69 118178 505656 1.17072e+07 259813 157.621 1.15729e+07 17815 16.977 18689.9 7299.47 6.72078e+07 196
-68.4678 -68.1617 41.1932 42.5419 204602 65034.9 550.928 1372.18 0 -nan -nan 74 -nan 222 20709 -nan -nan -nan -nan -nan -nan -nan 48629 11
-69.7668 -68.3469 40.6653 42.2467 201047 69069.4 325.185 1474.47 0 -nan -nan 69 -nan 29 20712 -nan -nan -nan -nan -nan -nan -nan 45017 11
-68.3865 -68.0473 41.6557 41.8047 180053 63371.4 516.302 1301.26 0 -nan -nan 61 -nan 36 20703 -nan -nan -nan -nan -nan -nan -nan 39009 4
-67.8502 -67.6669 40.9077 42.4518 180907 63454.8 503.861 1401.63 0 -nan -nan 69 -nan 27 20698 -nan -nan -nan -nan -nan -nan -nan 39076 6
-68.8685 -67.259 40.4445 42.4103 183505 64015 501.456 1414.89 0 -nan -nan 61 -nan 32 20714 -nan -nan -nan -nan -nan -nan -nan 39947 6
-68.044 -67.5376 41.2616 42.1222 209410 63204.9 533.563 1236.17 34.6169 -nan -nan 71 -nan 195 20704 -nan -nan -nan -nan -nan -nan -nan 41150 82
-69.32 -68.0874 41.6934 42.0058 179684 62299.3 486.545 1318.6 0 -nan -nan 71 -nan 29 20714 -nan -nan -nan -nan -nan -nan -nan 38596 8
-68.047 -67.3633 41.3797 43.048 177728 62993.5 493.203 1270.97 0 -nan -nan 61 -nan 34 20704 -nan -nan -nan -nan -nan -nan -nan 38312 4
-68.475 -68.2413 41.2286 42.5656 181786 63779.9 497.099 1303.04 0 -nan -nan 71 -nan 15 20698 -nan -nan -nan -nan -nan -nan -nan 39525 8
-70.5145 -69.2146 40.3017 42.1937 2.85829e+08 3.59618e+07 841250 8896.13 397654 8364.66 399054 953.908 74526.1 559983 1.62941e+07 411211 134.817 1.4338e+07 26366.8 0 25240 14177.8 8.42468e+07 64
-68.901 -67.78 41.3877 42.7327 190468 63066.5 461.89 1338.14 0 368.08 -nan -nan 46.3812 -nan -nan 196 0 19754 -nan -nan -nan -nan 41052 58
-67.6786 -67.5852 40.3728 42.2472 202043 64942.5 395.182 1483.52 0 379.785 -nan -nan 47.581 -nan -nan 11 0 19731 -nan -nan -nan -nan 43363 10
-69.3533 -69.2549 41.7309 42.6095 199929 64052.5 395.666 1396.53 0 371.353 -nan -nan 46.6639 -nan -nan 11 0 19737 -nan -nan -nan -nan 41694 13
-67.7825 -66.1898 40.9093 42.6039 194673 64834.1 487.694 1435.53 0 381.195 -nan -nan 47.7008 -nan -nan 11 0 19734 -nan -nan -nan -nan 43629 13
-68.1053 -67.9231 40.9658 42.4578 204148 63673.6 420.539 1489.21 1.95452 397.51 -nan -nan 45.9706 -nan -nan -nan 3 19713 7 -nan -nan -nan 38611 9
-68.3916 -68.1579 40.7026 42.0523 179105 62328.3 465.636 1411.25 0 382.429 -nan -nan 44.2275 -nan -nan -nan 0 19716 4 -nan -nan -nan 36971 305
-69.9323 -68.6108 42.2705 42.6315 182473 63247.6 499.209 1457.19 0 387.65 -nan -nan 45.0191 -nan -nan -nan 0 19726 4 -nan -nan -nan 38357 19
-68.1441 -67.6715 41.6385 42.1955 178374 61401.4 452.979 1392.87 0 375.634 -nan -nan 42.9614 -nan -nan -nan 0 19714 4 -nan -nan -nan 35455 89
-69.9161 -68.498 40.4035 41.7388 179436 62127.9 476.333 1403.3 0 379.609 -nan -nan 43.8022 -nan -nan -nan 0 19726 5 -nan -nan -nan 36550 2
-68.1415 -67.4918 41.6428 41.7727 180637 62448.2 463.747 1408.21 0 381.64 -nan -nan 44.0403 -nan -nan -nan 0 19713 3 -nan -nan -nan 37135 7
-68.6389 -68.1621 39.9979 41.7922 178034 61588.6 461.187 1393.53 0 375.247 -nan -nan 43.2804 -nan -nan -nan 0 19716 4 -nan -nan -nan 35647 5
-68.3624 -68.0409 41.0059 42.5345 179301 62134.5 473.624 1348.19 0 379.192 -nan -nan 43.728 -nan -nan -nan 0 19714 4 -nan -nan -nan 36562 6
-70.3999 -69.0892 40.2519 41.8378 1.60071e+08 2.53436e+07 567828 6398.99 236288 5467.59 226289 228.33 47740.3 378246 -nan -nan 0 1.19307e+07 23139 3.93827 16186.5 8088.4 4.7262e+07 31
-67.6892 -67.6273 41.6517 41.8396 215158 66959.3 525.795 1435.78 26.1108 -nan 132 66 -nan 320 -nan -nan -nan -nan -nan -nan -nan -nan 45794 2
-68.301 -67.3013 40.917 42.2087 181026 63021.5 503.326 1471.96 0 -nan 3 67 -nan 38 -nan -nan -nan -nan -nan -nan -nan -nan 38919 9
-69.0402 -68.865 42.1832 44.072 573252 140964 1114.67 3146.32 0 -nan 58.2982 69 -nan 1294 44399.7 -nan -nan -nan -nan -nan -nan -nan 159199 83
-68.9417 -67.9341 42.1938 42.2338 183485 63833.9 492.667 1370.48 0 -nan -nan 70 -nan 33 20714 -nan -nan -nan -nan -nan -nan -nan 40219 58
-68.9061 -67.0908 41.7932 42.4976 196651 66564.3 509.685 1429.82 0 -nan -nan 77 -nan 23 20715 -nan -nan -nan -nan -nan -nan -nan 43959 10
-68.8622 -67.7684 41.8353 42.4242 199230 67030.9 513.001 1456 0 -nan -nan 70 -nan 18 20710 -nan -nan -nan -nan -nan -nan -nan 44607 6
-70.6344 -68.8649 41.3983 41.4451 1.22362e+07 2.36914e+06 18147.8 55076.5 0 -nan -nan 81 -nan 26315 693927 21897.9 -nan -nan -nan -nan -nan -nan 3.62008e+06 160
-68.6355 -68.1984 41.3635 42.1434 198277 67167.5 451.177 1499.37 0 417.704 -nan 68 -nan 138 20679 206 -nan -nan -nan -nan -nan -nan 46164 19
-69.1486 -68.4291 39.6157 41.4147 186731 63355.3 454.023 1447.43 0 387.384 -nan 69 -nan 12 20674 8 -nan -nan -nan -nan -nan -nan 40109 5
-68.4057 -68.0205 41.5043 41.5688 185610 63007.3 461.578 1402.76 0 383.589 -nan 70 -nan 42 20676 5 -nan -nan -nan -nan -nan -nan 39498 5
-68.9446 -67.209 41.2619 41.7547 187011 63379.6 472.719 1416.88 0 386.509 -nan 69 -nan 35 20683 11 -nan -nan -nan -nan -nan -nan 40086 4
-67.7014 -67.3258 41.3488 43.1894 188830 63869.4 449.582 1410.23 0 395.982 -nan 69 -nan 15 20662 8 -nan -nan -nan -nan -nan -nan 40841 4
-68.2892 -66.3121 40.097 41.8363 181987 61576.3 425.373 1351.24 0 373.577 -nan 77 -nan 17 20678 3 -nan -nan -nan -nan -nan -nan 37110 5
-69.1841 -68.7915 40.7543 41.5278 183824 62270.9 416.343 1338.81 0 379.86 -nan 67 -nan 15 20672 6 -nan -nan -nan -nan -nan -nan 38679 4
-69.2547 -68.1817 41.0159 41.9244 183497 62044.2 412.862 1344.51 0 376.524 -nan 68 -nan 11 20682 6 -nan -nan -nan -nan -nan -nan 37994 7
-68.439 -66.7105 41.1311 41.9242 191351 64739.5 433.583 1400.6 0 396.459 -nan 77 -nan 22 20678 9 -nan -nan -nan -nan -nan -nan 42144 233
-68.8037 -68.5682 42.0411 43.3785 183229 62036.3 408.727 1352.67 0 377.008 -nan 68 -nan 16 20670 6 -nan -nan -nan -nan -nan -nan 38044 5
-69.1674 -68.0511 40.679 41.5152 184114 62104.2 407.244 1326.99 0 379.665 -nan 68 -nan 16 20680 7 -nan -nan -nan -nan -nan -nan 38060 5
-69.5022 -69.2931 40.6781 41.6915 197477 64847.1 485.277 1603.4 0 390.852 -nan -nan 91.0354 37 20640 20 0 -nan -nan -nan -nan -nan 42639 10
-69.5437 -68.2563 40.6954 42.0466 191672 64451.4 497.195 1333.54 0 378.394 -nan -nan 90.1529 15 20646 10 0 -nan -nan -nan -nan -nan 41774 8
-68.6425 -67.5249 41.1686 42.8254 177099 62402.8 513.006 1465.37 0 359.445 -nan -nan 86.4933 13 20650 7 0 -nan -nan -nan -nan -nan 39210 5
-69.1794 -67.6562 41.9098 42.3298 177721 62309 490.88 1373.72 0 364.059 -nan -nan 86.0181 35 20651 4 0 -nan -nan -nan -nan -nan 38953 110
-69.7345 -68.4504 42.1651 43.2284 180273 62585.2 489.459 1347.97 0 365.035 -nan -nan 86.8995 25 20652 7 0 -nan -nan -nan -nan -nan 39415 70
-69.8123 -68.042 40.0217 41.6337 182344 63659.6 518.502 1441.27 0 373.049 -nan -nan 88.5263 17 20660 9 0 -nan -nan -nan -nan -nan 41057 3
-70.3376 -68.3936 40.4414 42.3519 1.81009e+08 2.53532e+07 576020 5050.37 265602 5992.6 239534 -nan 21409.4 290116 1.19732e+07 287277 60.8751 1.0336e+07 16506.7 0 16137.8 7801.33 5.35506e+07 63
-68.6615 -67.9754 40.9292 42.0501 202514 72943.7 341.917 1598.89 0 386 100 196.644 143 -nan -nan -nan -nan -nan -nan -nan -nan -nan 45728 14
-67.9297 -66.4055 39.9822 41.7387 178423 72502.4 362.244 1781.29 0 388 10 109.16 44.9844 186.727 -nan -nan -nan -nan -nan -nan -nan -nan 47652 19
-69.5048 -68.0506 41.8777 43.5781 181631 66991.7 321.696 1562.71 0 386 6 78 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 39576 6
-69.1571 -68.6563 42.1764 43.1216 182952 63299.2 633.689 1221.03 0 391 10 83 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 39314 7
-68.698 -67.0074 41.3305 41.62 208132 67920.4 637.432 1444.32 0 384 5 68 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 47176 117
-69.3749 -68.0326 41.7373 41.7893 180933 63925.4 606.484 1438.37 0 378 4 77 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 39083 35
-69.0928 -68.1485 40.5702 42.0751 188462 65553.1 641.54 1407.67 0 367 4 78 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 41362 127
-69.2768 -68.6099 41.3277 42.2472 188837 65808.6 643.915 1363.37 0 387 2 69 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 41539 39
-68.4945 -66.6236 40.9478 41.9956 180944 64274.1 585.138 1428.98 0 375 4 78 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 39236 7
-68.4421 -68.3322 39.8579 41.4419 177205 63544.1 596.821 1356.46 0 367 3 69 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 38065 4
-69.5525 -68.1198 41.6295 41.8027 194040 66797 627.44 1437.14 0 374 6 68 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 43191 9
-69.3024 -67.7951 40.1894 42.1112 187679 65328.2 635.208 1424.79 0 374 4 68 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 40991 43
-70.3976 -69.2949 41.8905 41.9159 2.11431e+06 439427 4416.25 10447 0 776 2811 77 -nan -nan -nan -nan -nan -nan -nan -nan -nan -nan 609366 65
-70.0493 -68.9364 41.8015 41.9813 1.53324e+07 3.00749e+06 31057.1 69264.6 0 9606.36 20518.3 115 -nan 35276.1 971118 -nan -nan -nan -nan -nan -nan -nan 4.5325e+06 248
-68.5346 -68.5094 40.7771 41.9137 200191 67159.8 506.979 1509.83 0 -nan -nan 77 -nan 152 20701 -nan -nan -nan -nan -nan -nan -nan 44892 0
-67.7644 -66.803 41.6107 41.8132 191986 65473.4 494.228 1460.93 0 -nan -nan 78 -nan 18 20693 -nan -nan -nan -nan -nan -nan -nan 42530 110
-68.7372 -67.6151 41.0392 42.5624 193563 65850.8 513.778 1459.35 0 -nan -nan 75 -nan 29 20712 -nan -nan -nan -nan -nan -nan -nan 42848 336
-70.6575 -68.9474 39.9825 41.9791 4.6682e+08 6.54851e+07 1.56603e+06 11098.2 683881 14285.2 693260 5249.86 202593 971653 2.70505e+07 670931 216.811 2.50733e+07 38686.6 11.5579 41013.7 17485.1 1.38085e+08 100
-69.3888 -68.7801 40.4233 41.6709 207626 70191.9 348.196 1565.54 0 -nan 122 59 -nan 226 -nan -nan -nan -nan -nan -nan -nan -nan 46580 10
-70.2606 -68.6553 40.7727 41.9457 1.39525e+08 1.99468e+07 439014 7743.43 192209 -nan 129486 2095.02 66095.2 289937 7.76023e+06 266889 28.1096 8.08436e+06 13482.8 3.74705 14314 6917.54 4.47894e+07 37
-69.3092 -69.247 41.7252 43.3565 226209 73594 697 1363 107 401.707 -nan -nan 143 -nan -nan -nan -nan -nan -nan -nan -nan -nan 45645 11
-69.3386 -69.1816 41.2214 41.5698 219519 73611 528 1371 8 386.636 -nan -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 42105 19
-67.9349 -67.8906 40.5391 41.4151 218619 73615 556 1370 7 388.138 -nan -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 42213 7
-68.7295 -67.845 41.8261 41.9024 212051 73630 545 1353 5 374.346 -nan -nan 48 -nan -nan -nan -nan -nan -nan -nan -nan -nan 39066 5
-70.4827 -69.1134 41.3601 41.8448 2.05928e+08 2.9865e+07 546138 138919 264806 11225.1 292044 53.2028 101580 444096 1.08067e+07 373537 72.1882 1.11772e+07 19511.4 0 20786.7 10435.4 6.06851e+07 50
-67.8611 -67.0973 40.5288 42.3919 248152 76789 965 1923 128 380.858 -nan -nan 152 -nan -nan -nan -nan -nan -nan -nan -nan -nan 43188 19
-69.7239 -67.7426 41.2632 42.972 221523 73618 560 1327 5 393.746 -nan -nan 48 -nan -nan -nan -nan -nan -nan -nan -nan -nan 43490 10
-69.5245 -69.0254 41.7128 41.9215 214103 73618 540 1239 4 376.613 -nan -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 40301 5
-67.9353 -66.1011 42.1448 43.6996 215228 73581 529 1393 2 378.605 -nan -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 40291 6
-69.2841 -68.6484 40.2464 41.7569 205446 77762.5 741 1261 121 390.493 -nan -nan 148 -nan -nan -nan -nan -nan -nan -nan -nan -nan 43179 12
-69.7352 -68.5227 41.696 41.9388 203377 76218.4 553 1269 3 382.619 -nan -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 40361 9
-67.8068 -67.051 41.9378 43.1382 206284 77549.5 549 1231 4 387.755 -nan -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 41657 6
-68.1281 -66.3061 40.0067 41.9332 198507 72910.8 412.402 1942 34 406 0 -nan 65 -nan -nan -nan -nan -nan -nan -nan -nan -nan 37929 6
-68.8488 -68.1954 41.7544 43.0755 175133 63517.8 807.899 1244 4 387 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 39770 10
-68.4105 -68.2653 41.4492 42.1719 193477 71630.6 432.772 1257 2 385 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 39793 7
-70.3816 -68.8961 39.935 41.7974 1.74592e+08 4.04119e+07 210496 612185 124777 27533.7 237783 35.445 46898.3 381319 8.96883e+06 306470 54.7702 8.94929e+06 15734.4 0 14169.4 -nan 5.11222e+07 25
-69.5275 -68.698 40.8396 42.3671 218273 66770.3 365.02 1394.7 0 397.133 -nan -nan 46.0443 -nan -nan -nan -nan -nan -nan 0 6 -nan 42906 15
-69.3408 -68.9815 41.1413 42.3083 194428 61821.7 365.526 1290.49 0 365.545 -nan -nan 41.2955 -nan -nan -nan -nan -nan -nan 0 3 -nan 34986 5
-68.8759 -68.1166 41.027 41.6295 205222 64730.5 412.989 1389.62 0 386.077 -nan -nan 43.7491 -nan -nan -nan -nan -nan -nan 0 4 -nan 39407 6
-67.9446 -66.3224 40.9847 42.717 197059 62693.7 550.925 1681.38 11.0885 384.586 -nan -nan 41.9101 -nan -nan -nan -nan -nan -nan 0 4 -nan 36547 60
-68.39 -67.6438 40.7518 42.3866 192552 68668.3 696.58 1918.86 50.648 433.603 -nan -nan 44.426 -nan -nan -nan -nan -nan -nan 0 4 -nan 38870 145
-68.3778 -67.1439 41.3936 41.4161 198100 70188.6 427.226 1286.74 0 372.374 -nan -nan 44.6605 -nan -nan -nan -nan -nan -nan 0 4 -nan 39254 58
-69.918 -68.7036 40.9296 42.0165 178987 64795.1 488.832 1195.44 0 375.178 -nan -nan 43.0795 -nan -nan -nan -nan -nan -nan 0 4 -nan 36453 2
-68.0105 -66.7593 42.0798 42.0921 182568 65669.2 476.127 1250.51 0 380.56 -nan -nan 43.7373 -nan -nan -nan -nan -nan -nan 0 4 -nan 37398 7
-70.3955 -69.1001 41.199 41.4689 9.729e+06 3.58267e+06 55580.3 3153.12 0 24536.3 -nan -nan 3214.25 -nan -nan -nan -nan -nan -nan 0 1679 747.864 5.15649e+06 28
-69.9251 -68.4542 41.9475 43.2005 193485 70773.7 751 1334 0 415.491 -nan -nan 45.8184 -nan -nan -nan -nan -nan -nan -nan 4 4 42468 12
-69.1452 -68.1642 40.727 41.4213 180529 64839 753 1262 1.3605 390.096 -nan -nan 44.5776 -nan -nan -nan -nan -nan -nan -nan 4 2 40413 33
-69.4265 -67.7461 41.2753 42.8092 215257 80444 718 1292 113 415.142 -nan -nan 49.2629 -nan -nan -nan -nan -nan -nan -nan 4 -nan 48402 4
-68.2304 -68.0378 40.5824 41.9246 200673 74829.6 529 1324 5 385.609 -nan -nan 43.9327 -nan -nan -nan -nan -nan -nan -nan 4 -nan 39181 23
-68.0133 -67.8341 40.2939 41.9091 203552 75791.9 564 1304 5 392.278 -nan -nan 44.7015 -nan -nan -nan -nan -nan -nan -nan 4 -nan 40310 104
-68.1837 -67.4011 41.8876 42.9111 197313 73551.3 544 1221 5 380.092 -nan -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 39166 94
-68.8561 -67.1851 41.485 43.1129 201360 75244.6 546 1265 4 375.795 -nan -nan 49 -nan -nan -nan -nan -nan -nan -nan -nan -nan 39151 52
-68.9885 -68.2613 41.7945 41.9513 203351 76150.4 521 1244 4 381.221 -nan -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 40074 6
-68.8235 -68.4011 40.0489 42.0376 201201 74441.5 534 1262 5 374.886 -nan -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 38787 5
-69.2987 -68.3851 40.6934 41.5216 202242 75922.8 540 1255 6 379.525 -nan -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 39782 6
-70.4011 -69.3117 40.6178 41.5477 5.10844e+06 1.95442e+06 49564.6 2420 14919 4155.11 -nan -nan 3540 -nan -nan -nan -nan -nan -nan -nan -nan -nan 2.2986e+06 89
-67.6906 -65.8442 40.1116 41.9419 198963 74114.1 362.162 1274 98 372 0 -nan 137 -nan -nan -nan -nan -nan -nan -nan -nan -nan 43225 13
-68.3759 -67.6145 41.9661 43.6979 197769 73438.5 359.07 1261 5 386 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 42492 3
-68.9868 -68.8643 41.0488 41.7563 195301 72513.6 338.44 1262 4 382 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 41184 7
-68.9656 -68.1282 40.0676 41.6214 194816 72338.3 337.434 1216 3 381 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 40774 43
-69.3627 -69.1593 40.9163 42.0466 194932 72406.3 354.137 1241 3 375 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 40831 7
-68.3781 -67.4815 42.1939 42.5002 193357 71910.6 358.781 1241 3 396 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 40002 6
-68.2414 -68.2296 40.827 41.4399 196260 72836.2 356.059 1235 5 371 0 -nan 47 -nan -nan -nan -nan -nan -nan -nan -nan -nan 41576 8
